"Duration (ms)","Start date","End date","Start station number","Start station","End station number","End station","Bike number","Member type"
2173183,"2017-07-02 12:23:54","2017-07-02 13:00:08",31102,"11th & Kenyon St NW",31200,"Massachusetts Ave & Dupont Circle NW",W21228,Casual
717905,"2017-07-02 12:23:56","2017-07-02 12:35:54",31644,"12th St & Pennsylvania Ave SE",31209,"1st & N St  SE",W00865,Casual
1689161,"2017-07-02 12:24:07","2017-07-02 12:52:16",31219,"10th St & Constitution Ave NW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W00755,Casual
1857763,"2017-07-02 12:24:10","2017-07-02 12:55:07",31619,"Lincoln Park / 13th & East Capitol St NE ",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W01033,Casual
787481,"2017-07-02 12:24:13","2017-07-02 12:37:21",31121,"Calvert St & Woodley Pl NW",31126,"11th & Girard St NW",W23390,Member
1345246,"2017-07-02 12:24:16","2017-07-02 12:46:41",31114,"18th St & Wyoming Ave NW",31247,"Jefferson Dr & 14th St SW",W22678,Casual
1823955,"2017-07-02 12:24:18","2017-07-02 12:54:42",31619,"Lincoln Park / 13th & East Capitol St NE ",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W21551,Casual
1335874,"2017-07-02 12:24:22","2017-07-02 12:46:38",31114,"18th St & Wyoming Ave NW",31247,"Jefferson Dr & 14th St SW",W20650,Casual
302803,"2017-07-02 12:24:23","2017-07-02 12:29:26",31629,"8th & East Capitol St NE",31608,"8th & Eye St SE / Barracks Row",W21834,Member
1316365,"2017-07-02 12:24:31","2017-07-02 12:46:28",31114,"18th St & Wyoming Ave NW",31247,"Jefferson Dr & 14th St SW",W21660,Member
316282,"2017-07-02 12:24:32","2017-07-02 12:29:48",31622,"13th & D St NE",31611,"13th & H St NE",W23237,Member
1683715,"2017-07-02 12:24:37","2017-07-02 12:52:41",31619,"Lincoln Park / 13th & East Capitol St NE ",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W00140,Casual
652087,"2017-07-02 12:24:37","2017-07-02 12:35:29",31027,"Key Blvd & N Quinn St",31225,"C & O Canal & Wisconsin Ave NW",W21376,Member
7316641,"2017-07-02 12:24:41","2017-07-02 14:26:37",31258,"Lincoln Memorial",31231,"14th & D St NW / Ronald Reagan Building",W00244,Casual
820915,"2017-07-02 12:24:55","2017-07-02 12:38:35",31213,"17th & K St NW",31270,"8th & D St NW",W20372,Casual
4161787,"2017-07-02 12:24:57","2017-07-02 13:34:18",31619,"Lincoln Park / 13th & East Capitol St NE ",31248,"Smithsonian-National Mall / Jefferson Dr & 12th St SW",W20724,Casual
2986591,"2017-07-02 12:24:58","2017-07-02 13:14:44",31121,"Calvert St & Woodley Pl NW",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",W20452,Casual
510286,"2017-07-02 12:24:58","2017-07-02 12:33:29",31272,"Washington & Independence Ave SW/HHS",31644,"12th St & Pennsylvania Ave SE",W23251,Member
509514,"2017-07-02 12:24:58","2017-07-02 12:33:28",31213,"17th & K St NW",31266,"11th & M St NW",W23331,Member
1046770,"2017-07-02 12:25:00","2017-07-02 12:42:27",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",31640,"Maryland Ave & E St NE",W00087,Casual
6584699,"2017-07-02 12:25:05","2017-07-02 14:14:50",31258,"Lincoln Memorial",31321,"15th St & Constitution Ave NW",W21385,Casual
1782813,"2017-07-02 12:25:09","2017-07-02 12:54:52",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31271,"Constitution Ave & 2nd St NW/DOL",W23114,Casual
573900,"2017-07-02 12:25:15","2017-07-02 12:34:49",31519,"1st & O St NW",31232,"7th & F St NW / National Portrait Gallery",W01027,Member
282234,"2017-07-02 12:25:15","2017-07-02 12:29:58",31201,"15th & P St NW",31203,"14th & Rhode Island Ave NW",W23196,Member
193565,"2017-07-02 12:25:16","2017-07-02 12:28:30",31104,"Adams Mill & Columbia Rd NW",31121,"Calvert St & Woodley Pl NW",W00220,Casual
1047340,"2017-07-02 12:25:16","2017-07-02 12:42:44",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",31640,"Maryland Ave & E St NE",W21467,Casual
1783218,"2017-07-02 12:25:19","2017-07-02 12:55:02",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31271,"Constitution Ave & 2nd St NW/DOL",W22850,Casual
1533880,"2017-07-02 12:25:22","2017-07-02 12:50:56",31126,"11th & Girard St NW",31256,"10th & E St NW",W00892,Casual
386573,"2017-07-02 12:25:22","2017-07-02 12:31:48",31295,"Potomac & M St NW",31275,"New Hampshire Ave & 24th St NW",W21162,Member
604977,"2017-07-02 12:25:24","2017-07-02 12:35:29",31297,"Virginia Ave & 25th St NW",31293,"31st & Water St NW",W22633,Member
1430677,"2017-07-02 12:25:24","2017-07-02 12:49:14",31257,"22nd & I St NW / Foggy Bottom",31618,"4th & East Capitol St NE",W23385,Member
1670660,"2017-07-02 12:25:28","2017-07-02 12:53:19",31077,"Iwo Jima Memorial/N Meade & 14th St N",31277,"17th & G St NW",W21352,Casual
612005,"2017-07-02 12:25:28","2017-07-02 12:35:40",31643,"1st & D St SE",31622,"13th & D St NE",W22555,Member
515796,"2017-07-02 12:25:33","2017-07-02 12:34:09",31611,"13th & H St NE",31616,"3rd & H St NE",W21366,Member
1200041,"2017-07-02 12:25:37","2017-07-02 12:45:37",31113,"Columbia Rd & Belmont St NW",31506,"1st & Rhode Island Ave NW",W21501,Member
365306,"2017-07-02 12:25:38","2017-07-02 12:31:44",31615,"6th & H St NE",31612,"D St & Maryland Ave NE",W01193,Member
1654660,"2017-07-02 12:25:40","2017-07-02 12:53:15",31077,"Iwo Jima Memorial/N Meade & 14th St N",31277,"17th & G St NW",W21205,Casual
363773,"2017-07-02 12:25:44","2017-07-02 12:31:48",31607,"14th & D St SE",31619,"Lincoln Park / 13th & East Capitol St NE ",W22585,Member
133362,"2017-07-02 12:25:52","2017-07-02 12:28:05",31123,"14th & Girard St NW",31124,"14th & Irving St NW",W21538,Member
1529427,"2017-07-02 12:25:53","2017-07-02 12:51:22",31218,"L'Enfant Plaza / 7th & C St SW",31218,"L'Enfant Plaza / 7th & C St SW",W00568,Casual
139565,"2017-07-02 12:25:53","2017-07-02 12:28:13",31257,"22nd & I St NW / Foggy Bottom",31237,"25th St & Pennsylvania Ave NW",W00777,Member
1576589,"2017-07-02 12:25:54","2017-07-02 12:52:11",31290,"17th St & Independence Ave SW",31215,"Georgetown Harbor / 30th St NW",W00124,Member
1590484,"2017-07-02 12:25:54","2017-07-02 12:52:24",31290,"17th St & Independence Ave SW",31215,"Georgetown Harbor / 30th St NW",W22721,Casual
2021989,"2017-07-02 12:26:16","2017-07-02 12:59:58",31306,"39th & Calvert St NW / Stoddert",31226,"34th St & Wisconsin Ave NW",W20413,Casual
4953937,"2017-07-02 12:26:16","2017-07-02 13:48:50",31645,"6th & K St NE",31258,"Lincoln Memorial",W22425,Casual
160236,"2017-07-02 12:26:26","2017-07-02 12:29:07",31639,"2nd & G St NE",31627,"3rd & M St NE",W21465,Member
2021140,"2017-07-02 12:26:27","2017-07-02 13:00:08",31102,"11th & Kenyon St NW",31200,"Massachusetts Ave & Dupont Circle NW",W20625,Casual
1503541,"2017-07-02 12:26:28","2017-07-02 12:51:31",31218,"L'Enfant Plaza / 7th & C St SW",31218,"L'Enfant Plaza / 7th & C St SW",W21196,Casual
215261,"2017-07-02 12:26:35","2017-07-02 12:30:10",31405,"Georgia Ave & Emerson St NW",31404,"9th & Upshur St NW",W01418,Member
148540,"2017-07-02 12:26:36","2017-07-02 12:29:04",31275,"New Hampshire Ave & 24th St NW",31212,"21st & M St NW",W00634,Member
2003163,"2017-07-02 12:26:37","2017-07-02 13:00:00",31306,"39th & Calvert St NW / Stoddert",31226,"34th St & Wisconsin Ave NW",W01104,Casual
4893209,"2017-07-02 12:26:39","2017-07-02 13:48:12",31645,"6th & K St NE",31258,"Lincoln Memorial",W00778,Casual
936691,"2017-07-02 12:26:44","2017-07-02 12:42:20",31914,"Lee Center",31903,"Royal & Wilkes St",W22815,Member
7153821,"2017-07-02 12:26:54","2017-07-02 14:26:08",31258,"Lincoln Memorial",31231,"14th & D St NW / Ronald Reagan Building",W22351,Casual
7147849,"2017-07-02 12:27:11","2017-07-02 14:26:19",31258,"Lincoln Memorial",31231,"14th & D St NW / Ronald Reagan Building",W21459,Casual
170805,"2017-07-02 12:27:15","2017-07-02 12:30:06",31264,"6th St & Indiana Ave NW",31621,"4th & D St NW / Judiciary Square",W21670,Member
472322,"2017-07-02 12:27:19","2017-07-02 12:35:12",31200,"Massachusetts Ave & Dupont Circle NW",31202,"14th & R St NW",W01348,Member
659344,"2017-07-02 12:27:24","2017-07-02 12:38:23",31282,"16th & R St NW",31124,"14th & Irving St NW",W22266,Member
2355803,"2017-07-02 12:27:24","2017-07-02 13:06:40",31213,"17th & K St NW",31114,"18th St & Wyoming Ave NW",W22857,Casual
383945,"2017-07-02 12:27:27","2017-07-02 12:33:51",31219,"10th St & Constitution Ave NW",31232,"7th & F St NW / National Portrait Gallery",W20221,Member
571380,"2017-07-02 12:27:29","2017-07-02 12:37:01",31610,"Eastern Market / 7th & North Carolina Ave SE",31606,"Potomac & Pennsylvania Ave SE",W21976,Member
583853,"2017-07-02 12:27:34","2017-07-02 12:37:18",31222,"New York Ave & 15th St NW",31254,"15th & K St NW",W21639,Casual
1113432,"2017-07-02 12:27:35","2017-07-02 12:46:09",31604,"3rd & H St NW",31633,"Independence Ave & L'Enfant Plaza SW/DOE",W20469,Casual
584731,"2017-07-02 12:27:37","2017-07-02 12:37:22",31222,"New York Ave & 15th St NW",31254,"15th & K St NW",W20312,Casual
2308878,"2017-07-02 12:27:57","2017-07-02 13:06:26",31213,"17th & K St NW",31114,"18th St & Wyoming Ave NW",W01440,Casual
1449955,"2017-07-02 12:28:12","2017-07-02 12:52:22",31290,"17th St & Independence Ave SW",31215,"Georgetown Harbor / 30th St NW",W22911,Casual
1079111,"2017-07-02 12:28:17","2017-07-02 12:46:16",31204,"20th & E St NW",31243,"4th & C St SW",W21866,Member
775010,"2017-07-02 12:28:25","2017-07-02 12:41:20",31615,"6th & H St NE",31636,"New Jersey Ave & N St NW/Dunbar HS",W20028,Member
1549277,"2017-07-02 12:28:25","2017-07-02 12:54:15",31037,"Ballston Metro / N Stuart & 9th St N",31057,"S Four Mile Run Dr & S Shirlington Rd",W22962,Member
3982389,"2017-07-02 12:28:26","2017-07-02 13:34:48",31258,"Lincoln Memorial",31623,"Columbus Circle / Union Station",W21320,Casual
1783451,"2017-07-02 12:28:36","2017-07-02 12:58:19",31204,"20th & E St NW",31288,"4th St & Madison Dr NW",W22927,Casual
1206373,"2017-07-02 12:28:38","2017-07-02 12:48:44",31249,"Jefferson Memorial",31238,"14th & G St NW",W01351,Casual
1205778,"2017-07-02 12:28:40","2017-07-02 12:48:46",31249,"Jefferson Memorial",31238,"14th & G St NW",W20426,Casual
749036,"2017-07-02 12:28:46","2017-07-02 12:41:15",31615,"6th & H St NE",31636,"New Jersey Ave & N St NW/Dunbar HS",W21951,Member
782469,"2017-07-02 12:28:59","2017-07-02 12:42:02",31277,"17th & G St NW",31600,"5th & K St NW",W20581,Member
3937750,"2017-07-02 12:29:01","2017-07-02 13:34:39",31258,"Lincoln Memorial",31623,"Columbus Circle / Union Station",W00883,Casual
4758048,"2017-07-02 12:29:08","2017-07-02 13:48:26",31645,"6th & K St NE",31258,"Lincoln Memorial",W20126,Casual
629205,"2017-07-02 12:29:18","2017-07-02 12:39:48",31277,"17th & G St NW",31247,"Jefferson Dr & 14th St SW",W01137,Member
2697628,"2017-07-02 12:29:22","2017-07-02 13:14:20",31035,"N Quincy St & Glebe Rd",31258,"Lincoln Memorial",W00171,Casual
2683592,"2017-07-02 12:29:24","2017-07-02 13:14:07",31035,"N Quincy St & Glebe Rd",31258,"Lincoln Memorial",W01384,Casual
2386851,"2017-07-02 12:29:25","2017-07-02 13:09:12",31517,"Union Market/6th St & Neal Pl NE",31217,"USDA / 12th & Independence Ave SW",W20995,Member
514615,"2017-07-02 12:29:46","2017-07-02 12:38:21",31202,"14th & R St NW",31224,"19th & L St NW",W22879,Member
2332933,"2017-07-02 12:30:04","2017-07-02 13:08:57",31517,"Union Market/6th St & Neal Pl NE",31217,"USDA / 12th & Independence Ave SW",W00012,Casual
853014,"2017-07-02 12:30:05","2017-07-02 12:44:18",31626,"15th St & Massachusetts Ave SE",31271,"Constitution Ave & 2nd St NW/DOL",W22402,Member
8777981,"2017-07-02 12:30:06","2017-07-02 14:56:24",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31271,"Constitution Ave & 2nd St NW/DOL",W22256,Casual
1383462,"2017-07-02 12:30:08","2017-07-02 12:53:11",31282,"16th & R St NW",31273,"Hains Point/Buckeye & Ohio Dr SW",W00987,Member
2340385,"2017-07-02 12:30:17","2017-07-02 13:09:17",31517,"Union Market/6th St & Neal Pl NE",31217,"USDA / 12th & Independence Ave SW",W21746,Casual
1345215,"2017-07-02 12:30:23","2017-07-02 12:52:48",31621,"4th & D St NW / Judiciary Square",31644,"12th St & Pennsylvania Ave SE",W21670,Member
1944265,"2017-07-02 12:30:25","2017-07-02 13:02:49",31249,"Jefferson Memorial",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W21739,Casual
8771389,"2017-07-02 12:30:25","2017-07-02 14:56:36",31240,"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials",31271,"Constitution Ave & 2nd St NW/DOL",W22303,Casual
988396,"2017-07-02 12:30:28","2017-07-02 12:46:57",31404,"9th & Upshur St NW",31280,"11th & S St NW",W01418,Member
2713284,"2017-07-02 12:30:30","2017-07-02 13:15:43",31249,"Jefferson Memorial",31258,"Lincoln Memorial",W21160,Casual
2702496,"2017-07-02 12:30:37","2017-07-02 13:15:40",31249,"Jefferson Memorial",31258,"Lincoln Memorial",W21273,Casual
1246177,"2017-07-02 12:30:39","2017-07-02 12:51:25",31257,"22nd & I St NW / Foggy Bottom",31228,"8th & H St NW",W01115,Casual
2669792,"2017-07-02 12:30:48","2017-07-02 13:15:18",31249,"Jefferson Memorial",31258,"Lincoln Memorial",W01041,Casual
265466,"2017-07-02 12:30:48","2017-07-02 12:35:13",31229,"New Hampshire Ave & T St NW",31268,"12th & U St NW",W01337,Member
269005,"2017-07-02 12:30:51","2017-07-02 12:35:20",31202,"14th & R St NW",31278,"18th & R St NW",W21048,Member
591033,"2017-07-02 12:30:53","2017-07-02 12:40:44",31203,"14th & Rhode Island Ave NW",31509,"New Jersey Ave & R St NW",W20276,Member
340382,"2017-07-02 12:30:58","2017-07-02 12:36:39",32062,"Wheaton Metro/Georgia Ave & Reedie Dr",32063,"Amherst Ave & Elkins St",W20377,Member
758520,"2017-07-02 12:30:58","2017-07-02 12:43:36",31239,"Rhode Island & Connecticut Ave NW",31104,"Adams Mill & Columbia Rd NW",W22344,Casual
737858,"2017-07-02 12:31:00","2017-07-02 12:43:18",31241,"Thomas Circle",31283,"14th & L St NW",W01272,Casual
1572237,"2017-07-02 12:31:01","2017-07-02 12:57:14",31244,"4th & E St SW",31093,"21st St N & N Pierce St",W22662,Member
1418839,"2017-07-02 12:31:04","2017-07-02 12:54:43",31603,"1st & M St NE",31219,"10th St & Constitution Ave NW",W20277,Casual
2605817,"2017-07-02 12:31:05","2017-07-02 13:14:31",31035,"N Quincy St & Glebe Rd",31258,"Lincoln Memorial",W21547,Casual
1322250,"2017-07-02 12:31:05","2017-07-02 12:53:07",31003,"15th & Crystal Dr",31000,"Eads St & 15th St S",W21587,Casual
613402,"2017-07-02 12:31:05","2017-07-02 12:41:18",31606,"Potomac & Pennsylvania Ave SE",31605,"3rd & D St SE",W22281,Member
1385936,"2017-07-02 12:31:13","2017-07-02 12:54:19",31626,"15th St & Massachusetts Ave SE",31243,"4th & C St SW",W22047,Member
974609,"2017-07-02 12:31:15","2017-07-02 12:47:29",31902,"Wilson Blvd & N Illinois St ",31068,"Columbia Pike & S Dinwiddie St / Arlington Mill Community Center",W22044,Member
1394536,"2017-07-02 12:31:22","2017-07-02 12:54:36",31603,"1st & M St NE",31219,"10th St & Constitution Ave NW",W20929,Casual
3807412,"2017-07-02 12:31:24","2017-07-02 13:34:51",31258,"Lincoln Memorial",31623,"Columbus Circle / Union Station",W20419,Casual
184147,"2017-07-02 12:31:41","2017-07-02 12:34:45",31121,"Calvert St & Woodley Pl NW",31104,"Adams Mill & Columbia Rd NW",W00220,Member
1749332,"2017-07-02 12:31:56","2017-07-02 13:01:05",31321,"15th St & Constitution Ave NW",31271,"Constitution Ave & 2nd St NW/DOL",W20288,Casual
306335,"2017-07-02 12:31:56","2017-07-02 12:37:02",31508,"Gallaudet / 8th St & Florida Ave NE",31603,"1st & M St NE",W22086,Casual
402581,"2017-07-02 12:31:56","2017-07-02 12:38:38",31610,"Eastern Market / 7th & North Carolina Ave SE",31615,"6th & H St NE",W23172,Casual
3106941,"2017-07-02 12:31:57","2017-07-02 13:23:44",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31273,"Hains Point/Buckeye & Ohio Dr SW",W20649,Member
2334301,"2017-07-02 12:31:58","2017-07-02 13:10:52",31249,"Jefferson Memorial",31290,"17th St & Independence Ave SW",W21043,Casual
1771819,"2017-07-02 12:32:02","2017-07-02 13:01:34",31203,"14th & Rhode Island Ave NW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W23196,Member
3087440,"2017-07-02 12:32:08","2017-07-02 13:23:35",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31273,"Hains Point/Buckeye & Ohio Dr SW",W00342,Casual
11040809,"2017-07-02 12:32:11","2017-07-02 15:36:12",31290,"17th St & Independence Ave SW",31290,"17th St & Independence Ave SW",W21018,Casual
3091256,"2017-07-02 12:32:11","2017-07-02 13:23:43",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31273,"Hains Point/Buckeye & Ohio Dr SW",W22135,Member
162191,"2017-07-02 12:32:11","2017-07-02 12:34:53",31043,"Saint Asaph St & Pendleton  St",31046,"Henry St & Pendleton St",W23257,Member
2299174,"2017-07-02 12:32:14","2017-07-02 13:10:33",31249,"Jefferson Memorial",31290,"17th St & Independence Ave SW",W20309,Casual
676466,"2017-07-02 12:32:17","2017-07-02 12:43:33",31229,"New Hampshire Ave & T St NW",31286,"11th & O St NW",W21357,Member
424963,"2017-07-02 12:32:20","2017-07-02 12:39:24",31126,"11th & Girard St NW",31280,"11th & S St NW",W22706,Casual
537049,"2017-07-02 12:32:21","2017-07-02 12:41:18",31238,"14th & G St NW",31228,"8th & H St NW",W01192,Casual
534193,"2017-07-02 12:32:25","2017-07-02 12:41:19",31238,"14th & G St NW",31228,"8th & H St NW",W22119,Casual
659303,"2017-07-02 12:32:31","2017-07-02 12:43:30",31229,"New Hampshire Ave & T St NW",31286,"11th & O St NW",W00874,Member
11009765,"2017-07-02 12:32:36","2017-07-02 15:36:06",31290,"17th St & Independence Ave SW",31290,"17th St & Independence Ave SW",W22776,Casual
2964589,"2017-07-02 12:32:50","2017-07-02 13:22:15",32040,"Friendship Blvd & Willard Ave",31917,"N Lynn St & Fairfax Dr",W22634,Casual
896366,"2017-07-02 12:32:56","2017-07-02 12:47:53",31618,"4th & East Capitol St NE",31633,"Independence Ave & L'Enfant Plaza SW/DOE",W00343,Member
626824,"2017-07-02 12:32:59","2017-07-02 12:43:26",31233,"17th & K St NW / Farragut Square",31291,"Vermont Ave & I St NW",W20362,Casual
1418137,"2017-07-02 12:33:02","2017-07-02 12:56:40",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31077,"Iwo Jima Memorial/N Meade & 14th St N",W20012,Casual
1410702,"2017-07-02 12:33:10","2017-07-02 12:56:41",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",31077,"Iwo Jima Memorial/N Meade & 14th St N",W01479,Casual
1203505,"2017-07-02 12:33:12","2017-07-02 12:53:16",31122,"16th & Irving St NW",31404,"9th & Upshur St NW",W20401,Casual
250395,"2017-07-02 12:33:13","2017-07-02 12:37:24",32207,"Westpark & Park Run Dr",32205,"Westpark & Jones Branch Dr",W21472,Member
535308,"2017-07-02 12:33:18","2017-07-02 12:42:13",31610,"Eastern Market / 7th & North Carolina Ave SE",31640,"Maryland Ave & E St NE",W21270,Casual
1218885,"2017-07-02 12:33:26","2017-07-02 12:53:45",31101,"14th & V St NW",31219,"10th St & Constitution Ave NW",W20477,Member
3911363,"2017-07-02 12:33:27","2017-07-02 13:38:39",31073,"Washington Blvd & Walter Reed Dr ",31215,"Georgetown Harbor / 30th St NW",W00036,Casual
563209,"2017-07-02 12:33:28","2017-07-02 12:42:51",31103,"16th & Harvard St NW",31102,"11th & Kenyon St NW",W20182,Member
529686,"2017-07-02 12:33:28","2017-07-02 12:42:18",31610,"Eastern Market / 7th & North Carolina Ave SE",31640,"Maryland Ave & E St NE",W22652,Casual
1124423,"2017-07-02 12:33:30","2017-07-02 12:52:14",31232,"7th & F St NW / National Portrait Gallery",31613,"Eastern Market Metro / Pennsylvania Ave & 7th St SE",W23049,Member
1649743,"2017-07-02 12:33:32","2017-07-02 13:01:02",31321,"15th St & Constitution Ave NW",31271,"Constitution Ave & 2nd St NW/DOL",W22244,Member
1183897,"2017-07-02 12:33:33","2017-07-02 12:53:17",31122,"16th & Irving St NW",31404,"9th & Upshur St NW",W22941,Member
1443336,"2017-07-02 12:33:52","2017-07-02 12:57:56",31290,"17th St & Independence Ave SW",31615,"6th & H St NE",W20400,Member
498238,"2017-07-02 12:33:53","2017-07-02 12:42:11",31212,"21st & M St NW",31263,"10th & K St NW",W00634,Member
546168,"2017-07-02 12:34:07","2017-07-02 12:43:13",31239,"Rhode Island & Connecticut Ave NW",31227,"13th St & New York Ave NW",W23352,Member
851092,"2017-07-02 12:34:11","2017-07-02 12:48:22",31229,"New Hampshire Ave & T St NW",31246,"M St & Pennsylvania Ave NW",W21407,Casual
1135491,"2017-07-02 12:34:12","2017-07-02 12:53:08",31606,"Potomac & Pennsylvania Ave SE",31609,"Maine Ave & 7th St SW",W22872,Member
1231162,"2017-07-02 12:34:29","2017-07-02 12:55:00",31275,"New Hampshire Ave & 24th St NW",31289,"Henry Bacon Dr & Lincoln Memorial Circle NW",W21885,Member
183334,"2017-07-02 12:34:31","2017-07-02 12:37:35",31622,"13th & D St NE",31614,"11th & H St NE",W20538,Member
